,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
8956,2011-12-31 21:00:25,1325345425.0,urbn,27.56,-4.072398190045255,1249.640015,15.778165764687339,-19.850563954732593,N/A,20.32,1.64,3.83,9.17,14.12,13.30,18.80,15.17,N/A,N/A,17.12,1.23,1.59,8.76,1.59,936620000.0,8.76,221230000.0,1.36,30.70,6.30,130020000.00000001,0.90,0.00,2.30,7.17,273170000.0,0.83,21.93,84.30,17290000.0,4.70,12.80,17850000.0,Underperforms
8957,2012-06-10 10:03:27,1339302807.0,urbn,27.64,-3.793943612948137,1314.98999,21.83278961431509,-25.626733227263227,N/A,23.05,1.57,3.56,7.17,11.07,10.72,14.90,16.84,N/A,N/A,15.27,1.11,1.49,9.93,1.49,860540000.0,9.93,180580000.0,1.20,12.10,8.60,247520000.0,1.71,0.00,2.65,7.68,N/A,1.14,24.61,81.30,10170000.0,4.30,11.20,10610000.0,Underperforms
8958,2012-08-29 02:32:56,1346187776.0,urbn,37.02,28.85485555168814,1410.48999,30.68078959655609,-1.8259340448679495,N/A,29.62,2.07,4.56,7.16,11.09,10.86,14.94,17.69,N/A,N/A,19.48,1.35,1.96,13.00,1.96,860540000.0,13.00,185180000.0,1.25,8.10,11.00,271370000.0,1.87,0.00,3.04,8.11,N/A,1.06,24.61,81.30,9440000.0,4.20,10.40,9950000.0,Underperforms
8959,2013-05-23 15:07:01,1369301821.0,urbn,42.43,47.68534632788026,1650.51001,52.918455907524496,-5.2331095796442355,N/A,26.06,2.24,4.61,8.49,13.39,14.26,19.61,19.24,N/A,N/A,18.84,1.48,2.16,12.38,2.16,N/A,12.38,237310000.0,1.62,110.30,17.30,473810000.0,3.24,0.00,3.49,9.28,395680000.0,0.96,23.86,78.00,3530000.0,2.10,3.30,4440000.0,Underperforms
8960,2004-04-23 16:28:18,1082717898.0,usb,26.1,0.0,1140.599976,0.0,0.0,N/A,13.16,5.43,2.56,41.75,N/A,2.00,19.84,4.74,N/A,N/A,10.92,1.20,9.77,N/A,9.77,N/A,N/A,N/A,1.983,92.70,5.90,N/A,3.77,N/A,N/A,10.231,N/A,0.752,1.00,54.88,9270000.0,1.741,0.49,8740000.0,Underperforms
8961,2004-09-13 23:47:09,1095099429.0,usb,29.54,13.18007662835248,1125.819946,-1.2958118806763763,14.475888509028858,N/A,14.42,6.08,2.97,43.51,N/A,2.07,20.54,4.708,N/A,N/A,12.21,1.34,10.23,N/A,10.23,N/A,N/A,N/A,2.049,92.70,5.90,N/A,3.98,N/A,N/A,9.912,N/A,0.752,0.99,55.54,16440000.000000002,4.008,0.88,15710000.0,outperform
8962,2005-01-31 10:49:38,1107148778.0,usb,29.8,14.176245210727966,1181.27002,3.5656711253516598,10.610574085376307,N/A,13.67,6.23,2.89,45.36,N/A,2.17,21.59,4.802,N/A,N/A,11.25,1.24,10.57,N/A,10.57,N/A,N/A,N/A,2.18,92.70,5.90,N/A,3.39,N/A,N/A,10.477,N/A,0.75,0.99,55.41,13930000.0,2.693,0.75,13730000.0,outperform
8963,2006-04-27 09:14:07,1146109447.0,usb,30.59,17.20306513409961,1309.719971,14.827283759297574,2.3757813748020364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,outperform
8964,2006-08-29 06:06:27,1156811787.0,usb,32.1,22.988505747126435,1304.280029,14.350346873933306,8.63815887319313,N/A,12.68,4.44,2.95,36.17,63.27,2.23,23.07,7.122,N/A,N/A,N/A,1.23,8.81,N/A,8.81,N/A,N/A,N/A,2.53,7.10,5.20,N/A,4.07,N/A,N/A,10.889,N/A,1.05,0.26,57.00,19300000.0,3.3,1.10,25470000.0,outperform
8965,2007-04-04 23:17:55,1175708875.0,usb,34.7,32.95019157088123,1439.369995,26.19411058097375,6.756080989907481,N/A,13.31,4.76,3.06,36.43,62.89,2.22,23.02,7.336,N/A,N/A,N/A,1.40,9.12,N/A,9.12,N/A,N/A,N/A,2.61,4.50,4.00,N/A,4.877,N/A,N/A,11.445,N/A,0.71,0.07,65.70,29660000.0,4.1,1.70,37460000.0,outperform
8966,2007-12-17 03:55:03,1197843903.0,usb,32.68,25.21072796934865,1445.900024,26.766618834296736,-1.5558908649480863,N/A,12.80,4.39,2.91,35.01,53.88,2.06,21.99,7.5,N/A,N/A,N/A,1.57,9.56,N/A,9.56,N/A,N/A,N/A,2.55,8.90,1.20,N/A,3.843,N/A,N/A,11.409,N/A,0.73,0.22,61.60,25890000.0,2.3,1.50,26020000.0,Underperforms
8967,2008-10-29 19:25:53,1225288553.0,usb,29.38,12.56704980842911,930.090027,-18.456071666619078,31.023121475048185,N/A,14.75,4.38,2.68,28.85,46.38,1.50,16.80,7.105,N/A,N/A,N/A,2.33,10.17,N/A,10.17,N/A,N/A,N/A,1.992,47.40,21.60,N/A,4.058,N/A,N/A,11.502,N/A,0.24,0.25,61.60,53940000.0,1.6,3.10,74650000.0,outperform
8968,2008-12-20 11:24:26,1229752466.0,usb,24.85,-4.7892720306513406,904.419983,-20.706645447097568,15.917373416446228,N/A,12.47,3.64,2.13,30.10,43.08,1.50,16.80,6.809,N/A,N/A,N/A,1.80,9.73,N/A,9.73,N/A,N/A,N/A,1.99,47.40,22.40,N/A,4.057,N/A,N/A,11.502,N/A,0.66,0.25,63.30,N/A,N/A,N/A,42790000.0,outperform
8969,2009-01-20 19:42:04,1232460724.0,usb,16.65,-36.20689655172415,805.219971,-29.403823606603336,-6.803072945120814,N/A,8.36,2.72,1.59,30.10,43.08,1.50,16.80,6.809,N/A,N/A,N/A,1.41,8.76,N/A,8.76,N/A,N/A,N/A,1.992,47.40,22.40,N/A,4.057,N/A,N/A,11.502,N/A,0.64,0.25,63.30,60670000.0,3.1,3.50,N/A,Underperforms
8970,2011-04-29 01:09:21,1304019561.0,usb,25.48,-2.3754789272030687,1363.609985,19.55199138106944,-21.927470308272508,N/A,14.73,3.62,1.78,24.42,33.62,1.11,11.46,7.10,N/A,N/A,9.91,1.07,7.32,N/A,7.32,N/A,N/A,N/A,1.73,61.80,27.80,N/A,7.70,N/A,N/A,14.36,N/A,1.13,0.07,68.70,18340000.0,1.70,1.00,17750000.0,Underperforms
8971,2011-08-24 06:24:59,1314147299.0,usb,21.51,-17.586206896551722,1177.599976,3.243906784020483,-20.830113680572204,N/A,10.44,2.60,1.31,27.48,38.18,1.34,13.03,7.84,N/A,N/A,8.15,0.87,5.78,N/A,5.78,N/A,N/A,N/A,2.06,57.00,23.30,N/A,8.59,N/A,N/A,15.50,N/A,1.07,0.07,68.70,22000000.0,1.70,1.10,18000000.0,Underperforms
8972,2011-10-23 16:27:36,1319367456.0,usb,25.39,-2.7203065134099647,1215.390015,6.5570787807907145,-9.277385294200679,N/A,11.23,3.03,1.56,28.56,40.39,1.42,13.77,8.21,N/A,N/A,9.69,0.92,6.26,N/A,6.26,N/A,N/A,N/A,2.26,40.20,19.20,N/A,7.17,N/A,N/A,16.01,N/A,1.22,0.07,68.70,47190000.0,2.70,2.50,41900000.0,Underperforms
8973,2011-11-04 13:20:10,1320393010.0,usb,25.6,-1.9157088122605364,1253.22998,9.874627947563635,-11.790336759824172,N/A,11.33,3.11,1.60,28.56,40.39,1.42,13.77,8.21,N/A,N/A,9.70,0.90,6.28,N/A,6.28,N/A,N/A,N/A,2.26,40.20,19.20,N/A,7.17,N/A,N/A,16.01,N/A,1.23,0.07,68.70,40980000.0,2.10,2.10,47190000.0,Underperforms
8974,2011-12-28 23:57:44,1325096864.0,usb,26.88,2.9885057471264274,1249.640015,9.559884384917783,-6.571378637791356,N/A,11.89,3.30,1.70,28.64,40.21,1.42,13.77,8.19,N/A,N/A,10.18,0.99,6.46,N/A,6.46,N/A,N/A,N/A,2.26,40.20,19.20,N/A,8.12,N/A,N/A,16.01,N/A,1.23,0.07,68.70,37910000.0,2.80,2.00,37280000.0,Underperforms
8975,2012-03-09 07:22:13,1331257933.0,usb,29.16,11.724137931034477,1370.869995,20.188499372719612,-8.464361441685135,N/A,11.85,3.31,1.74,29.46,41.89,1.48,14.67,8.64,N/A,N/A,9.99,1.06,6.34,N/A,6.34,N/A,N/A,N/A,2.46,38.60,22.40,N/A,7.26,N/A,N/A,16.42,N/A,1.01,0.07,70.70,29690000.0,2.40,1.50,27650000.0,Underperforms
8976,2012-03-10 10:31:12,1331355672.0,usb,29.72,13.86973180076627,1352.630005,18.5893418780854,-4.719610077319128,N/A,12.08,3.37,1.78,29.46,41.89,1.48,14.67,8.64,N/A,N/A,10.14,1.06,6.47,N/A,6.47,N/A,N/A,N/A,2.46,38.60,22.40,N/A,7.26,N/A,N/A,16.42,N/A,1.01,0.07,70.70,29690000.0,2.40,1.50,27650000.0,Underperforms
8977,2012-05-22 07:39:36,1337652576.0,usb,30.72,17.701149425287348,1316.630005,15.433108250389797,2.268041174897551,N/A,11.77,3.38,1.81,29.98,42.74,1.55,14.84,9.02,N/A,N/A,10.21,1.12,6.18,N/A,6.18,N/A,N/A,N/A,2.61,27.90,18.40,N/A,5.80,N/A,N/A,16.94,N/A,0.92,0.07,70.70,19430000.0,1.90,1.00,19220000.0,outperform
8978,2013-04-22 02:29:04,1366577944.0,usb,32.51,24.55938697318006,1562.5,36.98930675762175,-12.429919784441687,N/A,11.21,3.40,1.76,32.53,45.66,1.60,14.33,9.40,N/A,N/A,10.00,1.09,6.06,N/A,6.06,N/A,N/A,N/A,2.90,6.70,2.90,N/A,3.73,N/A,N/A,18.31,N/A,0.98,0.08,71.80,16309999.999999998,1.70,0.90,19710000.0,Underperforms
8979,2013-05-11 09:34:50,1368245090.0,usb,33.49,28.314176245210724,1632.689941,43.143080427348714,-14.82890418213799,N/A,11.55,3.49,1.78,32.53,45.66,1.60,14.33,9.40,N/A,N/A,10.34,1.12,6.09,N/A,6.09,N/A,N/A,N/A,2.90,6.70,0.50,N/A,4.42,N/A,N/A,18.71,N/A,0.98,0.08,71.80,17730000.0,1.90,1.00,16309999.999999998,Underperforms
8980,2004-04-12 01:06:46,1081712206.0,utx,89.8,0.0,1145.199951,0.0,0.0,0.453,19.14,1.50,3.96,8.15,11.18,7.98,24.73,61.698,N/A,N/A,15.43,1.72,1.61,10.76,1.61,N/A,10.76,N/A,4.692,5.60,10.00,N/A,3.15,N/A,1.201,22.774,N/A,1.078,0.44,79.07,2880000.0,0.891,0.56,3080000.0,Underperforms
8981,2004-06-23 15:24:53,1087984493.0,utx,88.04,-1.9599109131403016,1144.060059,-0.09953650443355155,-1.86037440870675,0.414,18.22,1.37,3.74,7.95,10.92,7.92,23.62,65.335,N/A,N/A,14.97,1.69,1.47,9.98,1.47,N/A,9.98,N/A,4.832,5.60,10.00,N/A,3.37,N/A,1.192,23.514,N/A,1.046,0.44,81.00,3040000.0,1.431,0.59,3410000.0,Underperforms
8982,2004-11-21 18:32:53,1101042173.0,utx,97.26,8.307349665924285,1183.550049,3.3487687426560053,4.958580923268279,0.388,18.05,1.38,3.83,8.12,10.92,8.19,23.04,71.496,N/A,N/A,15.87,1.77,1.45,9.91,1.45,N/A,9.91,N/A,5.389,5.60,10.00,N/A,4.58,N/A,1.258,25.513,N/A,0.995,0.44,82.39,3020000.0,1.934,0.59,3840000.0,outperform
8983,2005-02-04 06:11:13,1107477673.0,utx,100.5,11.915367483296217,1203.030029,5.049779992524638,6.8655874907715795,0.399,18.22,1.41,3.91,8.07,10.97,8.14,22.02,74.075,N/A,N/A,14.89,1.50,1.45,9.96,1.45,N/A,9.96,N/A,5.52,5.60,10.00,N/A,4.43,N/A,1.199,25.513,N/A,0.978,0.69,77.91,3410000.0,1.678,0.67,3360000.0,outperform
8984,2005-03-06 20:48:45,1110122325.0,utx,100.74,12.182628062360799,1210.469971,5.699443135934952,6.483184926425847,0.399,18.26,1.36,3.64,8.07,10.97,8.14,22.02,74.075,N/A,N/A,14.92,1.52,1.47,10.08,1.47,N/A,10.08,N/A,5.52,18.10,20.70,N/A,4.42,N/A,1.199,27.408001,N/A,0.924,0.68,80.21,4360000.0,1.937,0.86,3410000.0,outperform
8985,2005-05-02 20:25:03,1115045703.0,utx,101.46,12.98440979955456,1162.160034,1.480971334760382,11.50343846479418,0.33,17.93,1.36,3.54,8.12,11.04,8.12,21.48,75.581,N/A,N/A,14.81,1.52,1.41,9.75,1.41,N/A,9.75,N/A,5.66,18.10,20.70,N/A,3.84,N/A,1.235,28.721001,N/A,0.796,0.67,79.81,3450000.0,1.812,0.68,2850000.0,outperform
8986,2006-06-18 07:24:46,1150595686.0,utx,61.75,-31.23608017817372,1256.160034,9.689144930813914,-40.92522510898763,0.477,19.63,1.40,3.54,7.25,12.88,8.08,20.47,44.413,N/A,N/A,N/A,1.71,1.55,10.218,1.55,N/A,10.218,N/A,3.15,18.00,12.80,N/A,2.391,N/A,1.133,17.17,N/A,1.12,12.18,79.60,6910000.0,1.6,0.70,4160000.0,Underperforms
8987,2006-09-03 03:52:35,1157235755.0,utx,63.26,-29.55456570155902,1303.819946,13.850855901756844,-43.405421603315865,0.475,19.26,1.41,3.34,7.37,13.31,7.97,20.24,45.675,N/A,N/A,N/A,1.50,1.55,9.93,1.55,N/A,9.93,N/A,3.28,13.60,10.00,N/A,2.85,N/A,1.247,18.767,N/A,1.06,0.27,80.50,7790000.0,1.7,0.80,7860000.0,Underperforms
8988,2006-09-03 04:08:08,1157236688.0,utx,63.26,-29.55456570155902,1303.819946,13.850855901756844,-43.405421603315865,0.475,19.26,1.41,3.34,7.37,13.31,7.97,20.24,45.675,N/A,N/A,N/A,1.50,1.55,9.93,1.55,N/A,9.93,N/A,3.28,13.60,10.00,N/A,2.85,N/A,1.247,18.767,N/A,1.06,0.27,80.50,7790000.0,1.7,0.80,7860000.0,Underperforms
8989,2006-12-06 22:28:27,1165424307.0,utx,64.96,-27.66146993318486,1412.900024,23.375836924044712,-51.037306857229574,0.438,18.75,1.40,3.35,7.54,13.71,8.30,20.69,47.07,N/A,N/A,N/A,1.62,1.52,9.533,1.52,N/A,9.533,N/A,3.46,21.30,11.50,N/A,2.903,N/A,1.291,19.32,N/A,0.88,0.27,80.50,5570000.0,1.7,0.60,6910000.0,Underperforms
8990,2007-02-23 09:54:57,1172204697.0,utx,67.5,-24.83296213808463,1451.189941,26.71935060185835,-51.55231273994298,0.459,18.19,1.41,3.89,7.80,13.18,8.47,21.77,48.805,N/A,N/A,N/A,1.41,1.52,9.894,1.52,N/A,9.894,N/A,3.71,38.20,13.60,N/A,2.557,N/A,1.239,17.372,N/A,0.73,0.05,78.70,5720000.0,1.2,0.60,5040000.0,Underperforms
8991,2007-04-08 18:22:15,1176036735.0,utx,64.93,-27.694877505567916,1443.76001,26.070561628936,-53.76543913450392,0.459,17.50,1.35,3.74,7.80,13.18,8.47,21.77,48.805,N/A,N/A,N/A,1.42,1.46,9.545,1.46,N/A,9.545,N/A,3.71,38.20,13.60,N/A,2.557,N/A,1.239,17.372,N/A,0.7,0.05,79.20,7300000.0,1.7,0.70,5660000.0,Underperforms
8992,2007-06-07 21:36:50,1181232410.0,utx,68.87,-23.307349665924267,1490.719971,30.171152181615827,-53.478501847540095,0.456,18.23,1.41,3.84,7.70,12.66,8.13,21.34,50.359,N/A,N/A,N/A,1.54,1.52,10.243,1.52,N/A,10.243,N/A,3.777,6.60,12.40,N/A,2.495,N/A,1.253,18.207001,N/A,0.69,0.05,77.80,5700000.0,1.3,0.60,7300000.0,Underperforms
8993,2007-07-09 23:08:48,1184002728.0,utx,72.52,-19.242761692650337,1531.849976,33.76266517147274,-53.00542686412308,0.456,19.20,1.47,3.99,7.70,12.66,8.13,21.34,50.359,N/A,N/A,N/A,1.50,1.59,10.729,1.59,N/A,10.729,N/A,3.78,6.60,12.40,N/A,2.495,N/A,1.253,18.207001,N/A,0.68,0.05,79.60,7880000.0,0.80,0.80,9050000.0,Underperforms
8994,2007-10-25 06:56:29,1193275589.0,utx,76.49,-14.821826280623613,1514.400024,32.238917987868476,-47.06074426849209,0.46,18.85,1.42,3.71,7.63,13.17,8.43,20.55,54.572,N/A,N/A,N/A,1.49,1.56,10.173,1.56,N/A,10.173,N/A,4.06,20.20,14.60,N/A,2.843,N/A,1.211,20.514,N/A,0.75,0.05,78.50,6860000.0,1.6,0.70,8130000.000000001,Underperforms
8995,2008-01-23 15:43:32,1201083212.0,utx,70.15,-21.88195991091313,1338.599976,16.887882751926515,-38.76984266283965,0.46,17.29,1.26,3.28,7.63,13.17,8.43,20.55,54.572,N/A,N/A,N/A,1.29,1.38,9.041,1.38,N/A,9.041,N/A,4.06,20.20,14.60,N/A,2.843,N/A,1.211,20.514,N/A,0.64,0.24,78.80,8460000.0,2.2,0.90,7760000.0,Underperforms
8996,2009-02-08 22:13:32,1234111412.0,utx,49.03,-45.400890868596875,845.849976,-26.139537880577507,-19.261352988019368,N/A,10.00,0.75,2.78,7.99,12.99,8.58,25.16,62.56,N/A,N/A,N/A,1.11,0.89,5.852,0.89,N/A,5.852,N/A,4.91,8.00,0.90,N/A,4.693,N/A,1.24,17.264,N/A,0.9,0.28,80.80,8289999.999999999,1.7,0.90,7220000.0,Underperforms
8997,2009-06-19 19:55:20,1245421520.0,utx,54.26,-39.57683741648107,921.2299800000001,-19.557280875224205,-20.019556541256865,N/A,11.61,0.91,3.27,7.75,13.00,8.27,23.59,61.216,N/A,N/A,N/A,1.49,1.04,6.812,1.04,N/A,6.812,N/A,4.67,27.80,11.60,N/A,3.473,N/A,1.294,16.785999,N/A,0.98,0.30,80.70,9180000.0,1.5,1.00,8790000.0,Underperforms
8998,2011-04-25 19:52:13,1303741333.0,utx,86.49,-3.685968819599112,1335.25,16.595359512026377,-20.281328331625488,45.43,18.25,1.48,3.75,8.05,14.17,8.42,21.40,59.84,N/A,N/A,14.23,1.65,1.59,9.54,1.59,N/A,9.54,N/A,4.74,11.70,9.30,N/A,4.44,N/A,1.33,23.21,N/A,1.04,0.09,80.90,6110000.0,1.50,0.80,4950000.0,Underperforms
8999,2011-07-24 01:58:05,1311452885.0,utx,87.7,-2.3385300668151388,1343.800049,17.341958304013225,-19.680488370828364,44.73,17.81,1.45,3.65,8.12,14.35,8.38,21.75,61.53,N/A,N/A,14.12,1.38,1.55,9.24,1.55,N/A,9.24,N/A,4.92,16.90,10.80,N/A,4.85,N/A,1.32,24.17,N/A,1.01,0.09,80.90,7370000.0,1.70,0.90,8340000.0,Underperforms
9000,2011-09-26 08:27:42,1317005862.0,utx,68.92,-23.25167037861915,1162.949951,1.5499476737228746,-24.801618052342025,47.32,13.35,1.10,2.76,8.31,14.34,8.46,22.44,63.24,N/A,N/A,11.24,0.98,1.21,7.20,1.21,N/A,7.20,N/A,5.16,18.70,9.20,N/A,5.94,N/A,1.31,25.01,N/A,1.05,0.09,80.90,9260000.0,1.20,N/A,8390000.0,Underperforms
9001,2011-11-15 08:56:50,1321327610.0,utx,79.05,-11.971046770601337,1257.810059,9.833226756748251,-21.804273527349586,47.52,14.83,1.23,3.17,8.35,15.02,8.89,22.39,64.85,N/A,N/A,13.38,1.21,1.33,7.63,1.33,N/A,7.63,N/A,5.33,10.50,8.70,N/A,6.58,N/A,1.32,24.93,N/A,1.17,0.09,80.90,11740000.0,2.20,N/A,13230000.0,Underperforms
9002,2012-01-12 13:31:37,1326355297.0,utx,76.7,-14.587973273942087,1295.5,13.124349932844167,-27.71232320678625,47.52,14.39,1.20,3.08,8.35,15.02,8.89,22.39,64.85,N/A,N/A,13.75,1.26,1.29,7.42,1.29,N/A,7.42,N/A,5.33,10.50,8.70,N/A,6.58,N/A,1.32,24.93,N/A,1.15,0.08,84.30,10550000.0,2.50,1.30,11740000.0,Underperforms
9003,2012-03-21 20:43:10,1332342790.0,utx,82.72,-7.884187082405343,1402.890015,22.501752971171747,-30.38594005357709,44.27,15.07,1.30,3.45,8.56,14.27,8.65,23.45,65.21,N/A,N/A,12.31,1.24,1.37,8.29,1.37,N/A,8.29,N/A,5.49,10.50,0.70,N/A,6.56,N/A,1.38,24.12,N/A,1.13,0.08,84.30,9640000.0,2.10,1.20,11490000.0,Underperforms
9004,2012-04-21 05:22:32,1334965952.0,utx,81.0,-9.799554565701555,1385.140015,20.95180529744887,-30.751359863150427,44.27,14.75,1.26,3.33,8.56,14.27,8.65,23.45,65.21,N/A,N/A,12.09,1.21,1.33,8.02,1.33,N/A,8.02,N/A,5.49,10.50,0.70,N/A,6.56,N/A,1.38,24.12,N/A,1.16,0.08,84.30,8140000.000000001,1.80,1.00,9810000.0,Underperforms
9005,2012-06-25 18:44:41,1340630081.0,utx,73.84,-17.772828507795094,1313.719971,14.715335942238433,-32.48816445003352,41.15,15.58,1.18,3.05,7.42,14.47,8.56,23.62,65.07,N/A,N/A,11.06,1.11,1.24,7.40,1.24,N/A,7.40,N/A,4.75,67.40,2.00,N/A,6.90,N/A,1.52,24.68,N/A,1.14,0.09,83.90,7480000.0,2.10,0.90,8170000.0,Underperforms
9006,2013-02-06 08:51:52,1360120912.0,utx,89.26,-0.6013363028953141,1512.119995,32.039823585357446,-32.64115988825276,85.04,15.77,1.39,3.10,8.89,11.67,5.58,20.60,64.50,N/A,N/A,12.77,1.14,1.71,11.95,1.71,N/A,11.95,N/A,5.66,55.20,9.90,N/A,5.36,N/A,1.25,28.82,N/A,1.14,0.09,83.60,8940000.0,2.30,1.10,8039999.999999999,Underperforms
9007,2013-04-23 09:33:52,1366689832.0,utx,93.63,4.265033407572381,1578.780029,37.86064412781309,-33.59561072024071,85.04,16.55,1.49,3.32,8.89,14.14,6.76,20.60,64.46,N/A,N/A,13.39,1.10,1.80,10.73,1.80,N/A,10.73,N/A,5.66,55.20,14.40,N/A,5.26,N/A,1.25,28.20,N/A,1.14,0.10,84.10,8750000.0,2.80,1.10,10430000.0,Underperforms
9008,2013-05-16 08:18:14,1368672494.0,utx,95.81,6.692650334075729,1650.469971,44.1206812451217,-37.42803091104597,82.05,14.35,1.48,3.36,10.16,14.08,6.99,20.49,66.49,N/A,N/A,13.81,1.15,1.77,10.51,1.77,N/A,10.51,N/A,6.68,283.60,16.00,N/A,5.19,N/A,1.29,28.49,N/A,1.13,0.10,84.10,7880000.0,2.30,1.00,8590000.0,Underperforms
9009,2004-04-27 16:22:29,1083063149.0,v,26.1,0.0,1138.109985,0.0,0.0,1.185,N/A,0.93,1.87,0.35,N/A,0.14,2.57,28.231,N/A,N/A,23.30,1.54,1.43,N/A,1.43,N/A,N/A,398310000.0,0.373,N/A,33.00,N/A,2.42,N/A,0.554,13.963,N/A,1.961,6.00,6.43,1850000.0,5.958,0.18,2310000.0,Underperforms
9010,2004-06-21 19:16:21,1087825581.0,v,26.54,1.6858237547892632,1130.300049,-0.6862197944779569,2.37204354926722,1.185,79.70,0.96,1.84,2.26,N/A,0.87,2.29,48.987,N/A,N/A,24.13,1.78,1.48,N/A,1.48,N/A,N/A,363760000.0,0.333,N/A,33.00,N/A,2.47,N/A,0.554,14.27,N/A,1.967,6.00,6.02,3470000.0,9.438,0.34,1850000.0,outperform
9011,2004-08-03 21:07:29,1091547449.0,v,24.52,-6.053639846743302,1099.689941,-3.3757760239666084,-2.6778638227766933,1.185,74.08,0.91,1.75,2.26,N/A,0.87,2.29,48.623,N/A,N/A,22.29,1.69,1.44,N/A,1.44,N/A,N/A,361060000.0,0.331,N/A,33.00,N/A,2.45,N/A,0.554,14.164,N/A,1.98,6.00,6.02,2140000.0,4.906,0.21,2830000.0,Underperforms
9012,2005-01-24 04:31:15,1106521275.0,v,30.82,18.084291187739456,1163.75,2.2528591557871227,15.831432031952334,0.533,N/A,1.09,2.01,3.50,2.89,1.66,24.84,28.231,N/A,N/A,13.70,0.97,1.33,132.35,1.33,N/A,132.35,N/A,3.66,N/A,47.50,N/A,1.49,N/A,0.733,15.326,N/A,2.009,1.00,5.42,1460000.0,4.433,0.14,1470000.0,outperform
9013,2005-05-26 08:47:49,1117077469.0,v,31.17,19.42528735632184,1197.619995,5.2288452596257615,14.196442096696078,0.462,35.46,1.24,1.96,7.30,12.45,3.36,6.09,25.075,N/A,N/A,13.55,0.70,1.39,9.01,1.39,N/A,9.01,945930000.0,0.88,N/A,47.50,N/A,3.7,N/A,0.78,15.94,N/A,1.991,9.00,6.51,1260000.0,6.038,0.13,1430000.0,outperform
9014,2008-04-05 19:06:59,1207402619.0,v,64.48,147.04980842911877,1367.530029,20.157985346205354,126.89182308291342,0.007,N/A,8.70,3.04,11.52,33.23,N/A,N/A,7.53,N/A,N/A,N/A,N/A,8.17,N/A,8.17,N/A,N/A,672540000.0,0.87,106.80,76.10,N/A,3.131,115000000.0,1.122,21.57,N/A,N/A,0.04,N/A,2.3,2.3,N/A,1290000.0,outperform
9015,2008-10-28 10:03:15,1225168395.0,v,46.59,78.50574712643679,940.51001,-17.362115929419605,95.86786305585639,0.005,N/A,5.07,1.83,4.75,37.51,N/A,N/A,8.46,N/A,N/A,N/A,0.99,4.21,N/A,4.21,N/A,N/A,339540000.0,0.40,89.20,71.40,N/A,8.019,109000000.0,1.774,25.49,N/A,N/A,10.80,51.20,15300000.0,1.2,3.40,13270000.0,outperform
9016,2008-12-17 17:00:04,1229513404.0,v,55.1,111.11111111111111,904.419983,-20.53316507894446,131.64427619005556,0.005,95.00,6.80,2.19,12.84,44.63,8.87,7.79,7.26,N/A,N/A,N/A,1.00,5.82,12.015,5.82,N/A,12.015,804000000.0,0.58,N/A,72.50,N/A,8.081,106000000.0,1.56,25.02,531000000.0,N/A,0.13,68.20,15830000.0,1.5,3.50,17330000.0,outperform
9017,2009-01-31 21:04:42,1233416082.0,v,49.35,89.08045977011494,874.090027,-23.198105761281067,112.27856553139601,0.005,85.09,5.75,1.85,12.84,44.63,8.87,7.79,7.26,N/A,N/A,N/A,0.96,5.14,10.624,5.14,N/A,10.624,804000000.0,0.58,N/A,72.50,N/A,8.081,106000000.0,1.56,25.02,531000000.0,N/A,0.13,68.90,14190000.0,2.6,3.20,13040000.0,outperform
9018,2011-09-03 09:27:03,1315022223.0,v,85.55,227.77777777777777,1218.890015,7.097734934642533,220.68004284313523,0.13,16.67,6.81,2.33,39.72,58.38,9.70,13.96,12.92,N/A,N/A,15.01,0.93,6.21,10.08,6.21,N/A,10.08,N/A,5.13,40.40,14.40,N/A,5.52,35000000.0,2.70,37.72,N/A,0.65,0.13,79.70,8410000.0,1.40,1.70,6290000.0,outperform
9019,2011-11-02 19:45:40,1320243340.0,v,91.57,250.8429118773946,1237.900024,8.768048810326533,242.07486306706807,N/A,17.22,6.73,2.34,39.73,59.46,10.02,14.17,13.38,N/A,N/A,15.98,0.97,6.36,10.16,6.36,N/A,10.16,N/A,5.32,13.70,12.60,N/A,4.95,0.00,2.66,38.51,N/A,0.53,0.13,79.70,7620000.0,1.30,1.50,8240000.0,outperform
